image_name,mp_rms,hamer_rms
ND_9M7mRgF3zqw_frame001001_l.jpg,97.4319,1371.9612
ND_9SreR6JHpi4_frame001751_l.jpg,200.3846,348.4587
ND_9SreR6JHpi4_frame005251_r.jpg,10.7669,202.3948
ND_9m2QA71f9zg_frame002991_l.jpg,14.6740,459.2700
ND_9m2QA71f9zg_frame003290_l.jpg,21.4818,418.5376
ND_9mIwp8TZtfU_frame000751_r.jpg,10.6670,439.9966
ND_9mIwp8TZtfU_frame008501_l.jpg,3.2511,136.7907
ND_9mIwp8TZtfU_frame008751_r.jpg,178.6122,261.6381
ND_9mIwp8TZtfU_frame020251_r.jpg,225.9447,115.6205
ND_9mIwp8TZtfU_frame020751_l.jpg,7.2112,125.8601
ND_9rVoW69w7AM_frame000001_l.jpg,280.4090,190.8926
ND_9rVoW69w7AM_frame000898_r.jpg,3.7679,131.3407
ND_9rvZPdd6w84_frame000251_l.jpg,983.9700,565.6447
ND_9rvZPdd6w84_frame002501_l.jpg,None,500.9363
ND_9t77e_omaho_frame002094_l.jpg,None,74.3361
ND_9t77e_omaho_frame002393_l.jpg,None,100.1803
ND_9t77e_omaho_frame002692_r.jpg,None,71.6473
ND_9t77e_omaho_frame002991_l.jpg,None,88.4486
ND_9vCidylDTVE_frame007751_l.jpg,None,2518.1824
ND_A1ShIZUWF4M_frame003001_r.jpg,4.6373,163.0638
ND_A1ShIZUWF4M_frame012301_l.jpg,9.7630,212.3769
ND_A1ShIZUWF4M_frame025501_r.jpg,52.1436,806.5862
ND_APDLIziWowE_frame000501_r.jpg,29.3302,885.8804
ND_ASaCOlrn7F8_frame014102_l.jpg,410.5991,164.3956
ND_ASaCOlrn7F8_frame015058_r.jpg,5.9029,181.6269
ND_ASaCOlrn7F8_frame016014_r.jpg,5.6688,156.8203
ND_AWwHUWqD6po_frame029761_r.jpg,14.5984,305.3053
ND_AWwHUWqD6po_frame039601_r.jpg,19.8090,534.0192
ND_AWwHUWqD6po_frame045361_r.jpg,20.0223,458.8149
ND_AWwHUWqD6po_frame047041_r.jpg,10.8453,365.8225
ND_AXsrlpKORoo_frame010466_l.jpg,None,252.7622
ND_AXsrlpKORoo_frame013755_l.jpg,None,211.4719
ND_AZkVezn7n4Q_frame054151_r.jpg,None,109.6329
ND_AdKdya_Suvs_frame000001_l.jpg,None,943.3535
ND_AfHwjFihkrk_frame001501_r.jpg,395.5943,413.6486
ND_AfHwjFihkrk_frame008701_l.jpg,None,272.1505
ND_AfHwjFihkrk_frame021601_l.jpg,11.4876,339.9851
ND_Aj06W0azS68_frame004751_r.jpg,13.9683,270.2657
ND_Aj06W0azS68_frame006001_l.jpg,6.7046,370.4875
ND_Aj06W0azS68_frame007001_r.jpg,16.3071,214.3009
ND_Aj06W0azS68_frame007501_r.jpg,324.7909,120.3895
ND_ArUTm2iiy2Q_frame005501_r.jpg,106.7097,108.9228
ND_ArUTm2iiy2Q_frame005751_r.jpg,4.9617,52.8916
ND_ArUTm2iiy2Q_frame022751_l.jpg,195.7157,198.5109
ND_ArUTm2iiy2Q_frame025001_l.jpg,14.9908,153.1762
ND_ArUTm2iiy2Q_frame025501_l.jpg,179.6292,126.7955
ND_AzZdSRwmSoY_frame000301_r.jpg,None,257.7631
ND_B28IROPi9bo_frame000241_r.jpg,14.0869,248.9951
ND_B28IROPi9bo_frame007681_l.jpg,22.3796,184.7823
ND_B28IROPi9bo_frame007921_r.jpg,None,272.9996
ND_B28IROPi9bo_frame008401_l.jpg,349.3957,290.7253
ND_B28IROPi9bo_frame010801_r.jpg,58.1041,260.3385
ND_B4iisRqpNPU_frame001795_l.jpg,None,2466.6262
ND_B4iisRqpNPU_frame002393_l.jpg,None,1249.8535
ND_B6zLeqVxGcE_frame000300_r.jpg,None,686.1659
ND_B6zLeqVxGcE_frame001496_r.jpg,None,530.5233
ND_B6zLeqVxGcE_frame001795_r.jpg,None,232.8383
ND_B6zLeqVxGcE_frame003290_l.jpg,659.9897,432.3475
ND_BEkAgPRzHM8_frame000898_l.jpg,None,209.5137
ND_BEkAgPRzHM8_frame002094_r.jpg,16.5450,446.8501
ND_BEkAgPRzHM8_frame003888_l.jpg,82.5531,1165.7062
ND_BEkAgPRzHM8_frame005084_l.jpg,None,346.0396
ND_BEkAgPRzHM8_frame008373_r.jpg,None,224.7970
ND_BEkAgPRzHM8_frame011363_r.jpg,None,376.5523
ND_BEkAgPRzHM8_frame021529_r.jpg,38.7734,613.7316
ND_BKZQxLosM8M_frame005383_r.jpg,24.6715,865.2640
ND_BLmXrGzbzYY_frame001201_l.jpg,278.8726,461.0119
ND_BMJrPSB14GY_frame001251_l.jpg,None,1612.6302
ND_BMJrPSB14GY_frame001501_r.jpg,None,2009.6329
ND_BOvKanQdBF0_frame000001_l.jpg,None,889.6849
ND_Bh7GDNJvB3w_frame000898_l.jpg,607.5678,444.8307
ND_Bi7aqFsPG8w_frame000241_l.jpg,None,73.5153
ND_Bi7aqFsPG8w_frame000961_l.jpg,6.0346,195.8207
ND_Bi7aqFsPG8w_frame003841_r.jpg,59.1134,134.3646
ND_Bi7aqFsPG8w_frame005761_l.jpg,6.8710,165.1731
ND_Bi7aqFsPG8w_frame006001_r.jpg,None,485.2530
ND_Bi7aqFsPG8w_frame007201_r.jpg,219.1355,167.6916
ND_Bi7aqFsPG8w_frame007441_r.jpg,142.3708,159.9622
ND_BilT-PQMLDw_frame006280_r.jpg,None,664.2296
ND_BmuSnlHINp8_frame003901_l.jpg,None,74.6602
ND_BmuSnlHINp8_frame019801_r.jpg,12.0573,117.0777
ND_BmuSnlHINp8_frame020701_r.jpg,433.3654,327.7832
ND_CFHe1zU9VKM_frame001201_r.jpg,143.8002,265.9502
ND_CJYUQ7-DlBM_frame002401_r.jpg,None,515.1451
ND_CJYUQ7-DlBM_frame005101_l.jpg,None,321.4402
ND_CK5r_QkD_eg_frame001197_l.jpg,35.7569,678.2027
ND_CK5r_QkD_eg_frame003589_l.jpg,61.9510,249.1895
ND_CK5r_QkD_eg_frame018838_l.jpg,796.0842,302.8752
ND_CK5r_QkD_eg_frame023323_r.jpg,85.8257,409.2844
ND_CK5r_QkD_eg_frame024818_l.jpg,79.4765,284.2850
ND_CK5r_QkD_eg_frame031097_l.jpg,330.7870,294.9142
ND_CLFU3cLFw6E_frame000601_r.jpg,13.2234,206.8723
ND_CSc1C3CWkmI_frame007501_r.jpg,188.8499,205.1757
ND_CSc1C3CWkmI_frame009001_l.jpg,229.7548,160.1599
ND_CSc1C3CWkmI_frame013001_r.jpg,498.1288,363.4222
ND_CSc1C3CWkmI_frame018001_r.jpg,None,670.7028
ND_CSc1C3CWkmI_frame020251_r.jpg,3.7219,172.1206
ND_CZrJEz5pRwk_frame000501_r.jpg,20.4478,597.4813
ND_CZrJEz5pRwk_frame001751_r.jpg,232.2640,383.9174
ND_CZrJEz5pRwk_frame005001_r.jpg,369.7373,360.7228
ND_CZrJEz5pRwk_frame006251_l.jpg,12.0975,424.1711
ND_CZrJEz5pRwk_frame009001_l.jpg,256.3685,460.5347
ND_CZrJEz5pRwk_frame009251_r.jpg,1047.5061,429.0223
ND_CdQv5NsWGdo_frame016801_r.jpg,88.9548,545.3719
ND_CdQv5NsWGdo_frame019201_r.jpg,53.7150,539.6107
ND_ChbZcn4DSBg_frame003589_r.jpg,12.1386,513.0645
ND_CnXQqzKHy-U_frame005001_l.jpg,17.9664,749.9716
ND_CnXQqzKHy-U_frame007001_l.jpg,None,794.8942
ND_D-IuDUp2ISY_frame007501_l.jpg,28.6339,738.2138
ND_D-IuDUp2ISY_frame022751_l.jpg,7.4418,206.6407
ND_D-IuDUp2ISY_frame028501_r.jpg,10.9225,361.0659
ND_D7vE_OSdNnQ_frame012301_r.jpg,None,804.8096
ND_DAtsXfxKG0A_frame006215_r.jpg,695.8176,326.0079
ND_DAtsXfxKG0A_frame008844_l.jpg,4.2815,203.1473
ND_DGcQHLEDTnM_frame003001_r.jpg,None,843.5808
ND_DJnh5wqcr04_frame016745_r.jpg,8.1950,335.3401
ND_DJnh5wqcr04_frame018240_l.jpg,132.7323,209.0070
ND_DJnh5wqcr04_frame041263_r.jpg,None,300.5524
ND_DJnh5wqcr04_frame042459_l.jpg,None,298.8979
ND_DP44Rtu7X-4_frame014054_r.jpg,None,196.0914
ND_DP44Rtu7X-4_frame014652_l.jpg,None,222.0503
ND_DP44Rtu7X-4_frame016446_r.jpg,8.5877,182.2341
ND_DQgGxgcIgcE_frame002630_l.jpg,23.1916,298.9278
ND_DQgGxgcIgcE_frame004303_l.jpg,7.5719,257.1989
ND_DQgGxgcIgcE_frame006215_l.jpg,44.6134,739.4448
ND_DS_fGMcnGiU_frame015001_r.jpg,202.4429,177.7594
ND_DS_fGMcnGiU_frame017101_r.jpg,13.9892,191.5626
ND_DVjsGkvRgmI_frame003589_r.jpg,99.9817,251.8114
ND_DVjsGkvRgmI_frame005383_l.jpg,163.4116,212.5684
ND_DWOqqniDbJM_frame012001_l.jpg,None,161.6859
ND_DbjTHooWDfs_frame013801_l.jpg,None,512.9400
ND_DcTJmttqB48_frame000300_r.jpg,None,239.8810
ND_DcTJmttqB48_frame002393_l.jpg,20.8198,521.6963
ND_DcTJmttqB48_frame009569_r.jpg,335.3022,231.3867
ND_DcTJmttqB48_frame011064_r.jpg,15.7275,343.3965
ND_DfS61ZILc9w_frame000961_r.jpg,16.2099,309.3361
ND_DfaffRfMdcM_frame005682_r.jpg,8.5561,179.4146
ND_DfaffRfMdcM_frame007177_l.jpg,6.0323,154.9159
ND_DfaffRfMdcM_frame017642_l.jpg,None,370.0411
ND_DfaffRfMdcM_frame033788_r.jpg,208.8146,395.4268
ND_DqmaTbRqp6A_frame000898_r.jpg,267.4339,322.9142
ND_DqmaTbRqp6A_frame003589_r.jpg,9.4951,330.7426
ND_DqmaTbRqp6A_frame008373_l.jpg,626.9954,531.3992
ND_DqmaTbRqp6A_frame009270_l.jpg,148.1011,347.7458
ND_DqmaTbRqp6A_frame009569_r.jpg,199.3796,338.7766
ND_DqmaTbRqp6A_frame009868_l.jpg,272.5650,293.4921
ND_DqmaTbRqp6A_frame018539_l.jpg,12.7187,286.8010
ND_DqmaTbRqp6A_frame022426_r.jpg,194.7165,299.2086
ND_DqmaTbRqp6A_frame023323_l.jpg,20.1265,222.7942
ND_Du188vty6SM_frame001201_r.jpg,261.9543,441.9796
ND_Dx54vYpswzM_frame001201_l.jpg,12.2283,223.6298
ND_DxzL6CSktjk_frame000898_r.jpg,206.5227,77.4980
ND_DxzL6CSktjk_frame001496_r.jpg,None,101.0622
ND_DxzL6CSktjk_frame004785_l.jpg,None,994.9278
ND_DxzL6CSktjk_frame006878_r.jpg,None,753.9470
ND_DxzL6CSktjk_frame008373_l.jpg,None,111.4509
ND_DyZZJPbmEMU_frame004785_r.jpg,None,369.3177
ND_DyZZJPbmEMU_frame007775_r.jpg,None,380.9131
ND_DydCrNHfT9A_frame000001_r.jpg,None,147.8907
ND_DydCrNHfT9A_frame001501_r.jpg,None,128.7068
ND_DydCrNHfT9A_frame008101_r.jpg,13.0036,127.4989
ND_DydCrNHfT9A_frame009001_r.jpg,166.6764,113.4758
ND_DydCrNHfT9A_frame009601_l.jpg,80.9307,175.0736
ND_DydCrNHfT9A_frame010801_r.jpg,6.8272,172.7614
ND_DydCrNHfT9A_frame012001_l.jpg,142.0629,233.8906
ND_DydCrNHfT9A_frame014101_l.jpg,None,157.5068
ND_E5-c4fFJ9To_frame008074_l.jpg,28.8724,249.6364
ND_E5qjhoe6D7c_frame003251_r.jpg,None,978.0900
ND_EWcCTo3bFbc_frame011064_r.jpg,357.2475,939.0352
ND_EpzI6ROo_xw_frame011961_r.jpg,1048.5023,1298.0808
ND_ErNgMVcyjZw_frame003589_l.jpg,None,1816.1023
ND_F-EFpKAfHbM_frame000301_l.jpg,None,1384.3298
ND_F-Qx9ZMN_30_frame018539_r.jpg,None,339.6717
ND_F-Qx9ZMN_30_frame025117_l.jpg,583.0757,363.7969
ND_F09JBIq0Hkk_frame000751_r.jpg,161.3384,604.9391
ND_F09JBIq0Hkk_frame006001_l.jpg,148.1555,126.2716
ND_F5HFkLGHnIA_frame002152_l.jpg,293.7148,1728.1836
ND_F5HFkLGHnIA_frame002869_r.jpg,None,888.0792
ND_F8H09j5o3vw_frame000901_l.jpg,11.1469,294.6924
ND_FKrSv4vNXt0_frame002393_r.jpg,None,307.0177
ND_FKrSv4vNXt0_frame004785_l.jpg,18.4718,432.3151
ND_FMa5Dy8jnmc_frame018570_l.jpg,57.5467,1696.4222
ND_FPHX2K45Z38_frame000600_l.jpg,None,355.1929
ND_FajOwucOJa0_frame002393_r.jpg,17.1902,542.3892
ND_FajOwucOJa0_frame005682_r.jpg,655.1915,479.9817
ND_FajOwucOJa0_frame015549_l.jpg,17.3725,458.0763
ND_FajOwucOJa0_frame016147_r.jpg,26.2236,459.4328
ND_FajOwucOJa0_frame016745_r.jpg,979.7036,478.5204
ND_FajOwucOJa0_frame017044_r.jpg,1281.2385,486.6609
ND_Fbm6S56WlQw_frame040561_r.jpg,28.4367,478.9171
ND_Fbm6S56WlQw_frame089281_r.jpg,None,393.4506
ND_Fbm6S56WlQw_frame097441_r.jpg,16.6451,681.4783
ND_Fbm6S56WlQw_frame126241_r.jpg,378.5559,438.8746
ND_FdiohLUjSls_frame001197_r.jpg,96.5759,926.9975
ND_FiWIcDMkzhU_frame005701_r.jpg,7.0981,238.0020
ND_FiWIcDMkzhU_frame027001_r.jpg,23.4705,162.1084
ND_FiWIcDMkzhU_frame029701_r.jpg,183.1638,159.7756
ND_FiuUCX28dL4_frame003301_l.jpg,None,466.2656
ND_FiuUCX28dL4_frame008401_r.jpg,41.0210,174.6765
ND_FiuUCX28dL4_frame009001_l.jpg,5.0412,225.5012
ND_Fru2XJ54YHQ_frame002393_l.jpg,357.1856,229.2288
ND_Fru2XJ54YHQ_frame005682_r.jpg,365.2181,213.6609
ND_GKyRrpznUpA_frame011701_r.jpg,646.9621,779.3318
ND_GOhBgqPW7bo_frame001501_r.jpg,14.6726,659.4996
ND_GOhBgqPW7bo_frame001801_r.jpg,25.1241,794.5078
ND_GPp9-B31Mx4_frame000001_r.jpg,None,502.2245
ND_GQah6LdN7A4_frame003841_r.jpg,None,657.0733
ND_GSoNUnn-LfA_frame001197_r.jpg,202.2159,527.4166
ND_GXLn6smpyYw_frame000241_r.jpg,None,233.7027
ND_GXLn6smpyYw_frame001681_l.jpg,None,1755.4196
ND_GckDM8ncVRA_frame054001_l.jpg,71.6445,1200.2411
ND_Gf9r35bf7xA_frame000001_r.jpg,None,185.4439
ND_GfQnfvZo0Sw_frame000601_l.jpg,123.2093,1123.3652
ND_Gg2tG4jeRjM_frame016201_l.jpg,17.2240,598.2789
ND_Gg2tG4jeRjM_frame016801_r.jpg,1177.6218,659.3420
ND_Gg2tG4jeRjM_frame021001_r.jpg,2044.0032,1096.2673
ND_Gi-BLklLu3w_frame001201_r.jpg,23.2852,766.3502
ND_Gi-BLklLu3w_frame008701_l.jpg,62.1962,804.4559
ND_GnW7Tz_Rie4_frame008101_l.jpg,None,726.6450
ND_Gr3TxWpVELA_frame000001_l.jpg,None,1238.2723
ND_Gr3TxWpVELA_frame008672_r.jpg,None,167.1809
ND_Gr3TxWpVELA_frame009270_l.jpg,175.2551,181.4165
ND_Gr3TxWpVELA_frame012858_r.jpg,None,107.6266
ND_Gr3TxWpVELA_frame013755_l.jpg,None,131.7222
ND_Gw5F0yIlka0_frame004187_r.jpg,290.7721,856.2659
ND_H0XTcFOUWDw_frame007201_l.jpg,24.0143,741.2958
ND_H0XTcFOUWDw_frame009901_l.jpg,49.4943,736.5991
ND_H0XTcFOUWDw_frame012001_l.jpg,None,1017.8058
ND_H0XTcFOUWDw_frame012601_r.jpg,123.2426,785.7239
ND_HBEEakv1i8E_frame000901_r.jpg,None,1107.7607
ND_HBEEakv1i8E_frame001801_r.jpg,None,771.5642
ND_HGmakg5bHgQ_frame001795_r.jpg,None,201.2969
ND_HGmakg5bHgQ_frame008373_r.jpg,16.3195,191.0291
ND_HGmakg5bHgQ_frame012260_l.jpg,None,204.7474
ND_HHmzFTw-9vk_frame000599_r.jpg,None,1053.3936
ND_HOBa40Isc-s_frame000001_l.jpg,12.2302,196.2114
ND_HOBa40Isc-s_frame001751_r.jpg,None,214.8960
ND_HOBa40Isc-s_frame003251_l.jpg,33.2891,731.6514
ND_HOBa40Isc-s_frame003501_l.jpg,None,181.1649
ND_HfUItHiQhOo_frame007775_r.jpg,217.2466,233.2707
ND_HfUItHiQhOo_frame012858_r.jpg,None,298.6730
ND_HfUItHiQhOo_frame013157_l.jpg,None,269.4821
ND_HfUItHiQhOo_frame015250_r.jpg,None,177.9041
ND_HfUItHiQhOo_frame016745_r.jpg,None,436.0640
ND_HfUItHiQhOo_frame029602_l.jpg,None,149.1692
ND_HfUItHiQhOo_frame030499_l.jpg,None,273.0694
ND_HfUItHiQhOo_frame032293_r.jpg,9.7400,209.0116
ND_HnjrO7kobsk_frame001201_r.jpg,349.7826,523.3111
ND_HnjrO7kobsk_frame007201_l.jpg,571.1454,863.8976
ND_HtAEixEp7R0_frame012301_r.jpg,26.0666,292.4161
ND_HuUB5bePKIo_frame000001_l.jpg,289.5231,428.0306
ND_HuUB5bePKIo_frame001201_r.jpg,392.2442,299.8147
ND_HyAZJjSp5_M_frame027555_l.jpg,None,924.9379
ND_HydZ-3jhmCk_frame008074_r.jpg,471.0280,818.5193
ND_I4GUDCAji1M_frame000748_l.jpg,None,709.9642
ND_I4TF9C37taE_frame008001_l.jpg,21.9122,464.5218
ND_I8T3letZWYs_frame000001_r.jpg,None,106.8491
ND_IGxikJGKpVw_frame000601_l.jpg,None,454.7164
ND_IHcJg9Zokw0_frame000001_l.jpg,296.5620,827.6570
ND_IIBYq7e2gm4_frame005501_l.jpg,None,245.4101
ND_IJzl8Equf0s_frame001201_r.jpg,None,392.6922
ND_IXSQPHGXCuc_frame000599_l.jpg,None,1988.1183
ND_IZqwA6zss2g_frame001501_l.jpg,596.8619,889.5393
ND_IZqwA6zss2g_frame005751_l.jpg,None,173.5823
ND_IarMagOBXAM_frame000601_r.jpg,305.7399,600.9042
ND_ImLvYIcFysQ_frame010466_l.jpg,None,717.1053
ND_ImLvYIcFysQ_frame013755_r.jpg,None,1053.7877
ND_ImfftJApq1E_frame018001_r.jpg,34.7827,552.9319
ND_ImfftJApq1E_frame031441_r.jpg,None,945.5958
ND_ImfftJApq1E_frame083761_r.jpg,18.5892,236.6920
ND_ImfftJApq1E_frame114241_l.jpg,7.7135,203.9243
ND_ImfftJApq1E_frame133441_l.jpg,5.1265,215.7942
ND_IoSu4wvLU5Q_frame000001_l.jpg,38.8424,130.6630
ND_IoSu4wvLU5Q_frame000251_l.jpg,7.7048,238.7507
ND_IoSu4wvLU5Q_frame000751_l.jpg,19.4582,200.0020
ND_IpiC3DXsq1U_frame002991_l.jpg,384.4830,716.8915
ND_IpiC3DXsq1U_frame009868_r.jpg,9.5879,300.2238
ND_IpiC3DXsq1U_frame015549_r.jpg,14.5190,208.3788
ND_IpiC3DXsq1U_frame019436_l.jpg,None,230.6086
ND_IpiC3DXsq1U_frame023921_r.jpg,None,256.4222
ND_J1lDx3lC9_c_frame000501_r.jpg,17.6273,481.3508
ND_J3mY6itiPZ4_frame002401_l.jpg,None,60.7184
ND_J3mY6itiPZ4_frame003601_l.jpg,None,214.3487
ND_J3mY6itiPZ4_frame009001_l.jpg,None,687.7505
ND_J3mY6itiPZ4_frame015601_r.jpg,120.0267,526.4387
ND_J4_5HX8yLO8_frame006280_r.jpg,42.8165,639.6229
ND_J4_5HX8yLO8_frame026313_l.jpg,None,1313.6234
ND_J5ZgPgI1ljI_frame000001_r.jpg,17.3775,327.4578
ND_J7vhhc86lUo_frame000300_l.jpg,None,286.4066
ND_J9xtxkTsYZc_frame004187_l.jpg,None,336.1786
ND_J9xtxkTsYZc_frame007775_r.jpg,8.4693,312.9686
ND_JEg1-QMU0gg_frame000001_l.jpg,None,134.9587
ND_JEg1-QMU0gg_frame001501_l.jpg,None,633.6066
ND_JEg1-QMU0gg_frame002401_l.jpg,None,80.7101
ND_JF19xb358vg_frame006665_r.jpg,15.1461,423.3713
ND_JF19xb358vg_frame054027_l.jpg,8.7619,249.6722
ND_JF19xb358vg_frame074019_r.jpg,34.4504,1147.1124
ND_JF19xb358vg_frame135185_r.jpg,20.4215,487.0218
ND_JMxSFLmOc1w_frame000251_l.jpg,None,638.9993
ND_JMxSFLmOc1w_frame002001_l.jpg,None,1286.2389
ND_JMxSFLmOc1w_frame002751_r.jpg,None,669.1851
ND_JULCQreNukE_frame000901_l.jpg,None,174.6991
ND_JaMiOoXjjhc_frame008701_r.jpg,None,275.7020
ND_JaMiOoXjjhc_frame011401_r.jpg,3.4869,103.3514
ND_JaMiOoXjjhc_frame012301_r.jpg,None,242.7287
ND_JfMkGoETX-M_frame005981_r.jpg,6.2258,159.0753
ND_JfMkGoETX-M_frame013157_r.jpg,6.7578,201.1468
ND_JfMkGoETX-M_frame017941_l.jpg,50.4661,351.1342
ND_JfMkGoETX-M_frame021529_r.jpg,12.4489,329.8410
ND_JfMkGoETX-M_frame031396_l.jpg,361.2868,387.5261
ND_JlNmeVK_zLg_frame001501_r.jpg,15.7611,343.9597
ND_JlNmeVK_zLg_frame004001_r.jpg,46.8827,512.3987
ND_Jlh9O5FQ384_frame000599_r.jpg,None,316.5976
ND_JnazEHwFg9k_frame005383_r.jpg,None,163.5132
ND_JnazEHwFg9k_frame009868_r.jpg,None,153.4309
ND_JnazEHwFg9k_frame014353_l.jpg,650.7819,238.9963
ND_JpFQWGgwWOc_frame000601_r.jpg,None,1020.0232
ND_JqF_hmqSUyk_frame000300_r.jpg,None,301.7947
ND_JqF_hmqSUyk_frame014652_r.jpg,22.2294,522.2225
ND_JqF_hmqSUyk_frame028406_l.jpg,None,301.5536
ND_JqF_hmqSUyk_frame047243_l.jpg,20.8639,529.1934
ND_JtDuUraOHI0_frame003301_l.jpg,64.4234,1267.3260
ND_KC8ReSzKEAE_frame004486_r.jpg,88.0575,841.3549
ND_KDsr4zR9eZE_frame008074_l.jpg,49.2704,1024.1465
ND_KDsr4zR9eZE_frame018240_l.jpg,38.6414,866.9839
ND_KJFAhuRhg_s_frame000001_r.jpg,4.7670,139.9242
ND_KJFAhuRhg_s_frame000297_l.jpg,7.7174,191.9844
ND_KJFAhuRhg_s_frame000889_r.jpg,6.5267,205.7156
ND_KJFAhuRhg_s_frame004145_l.jpg,152.7908,230.9043
ND_KJFAhuRhg_s_frame006513_r.jpg,8.3066,224.7450
ND_KJFAhuRhg_s_frame006809_r.jpg,133.6188,245.3569
ND_KRTJ2bPJTWQ_frame010201_l.jpg,None,176.2138
ND_KRTJ2bPJTWQ_frame012001_l.jpg,None,170.3706
ND_KTLuuIbNdDc_frame001201_l.jpg,32.5414,501.7513
ND_KUE7slZsXoI_frame017701_r.jpg,None,1441.6110
ND_Kgrmpkw5i0s_frame000601_r.jpg,None,608.8257
ND_Kgrmpkw5i0s_frame000901_l.jpg,None,642.8613
ND_KkpX-5y7iio_frame000001_l.jpg,110.1209,226.8348
ND_KkpX-5y7iio_frame017044_r.jpg,18.4691,376.5641
ND_KkpX-5y7iio_frame036479_r.jpg,24.1734,870.5984
ND_KkpX-5y7iio_frame059502_r.jpg,95.2389,137.9127
ND_KlyHw8b3Y8Y_frame000301_r.jpg,9.7004,162.8496
ND_KlyHw8b3Y8Y_frame000901_r.jpg,16.8886,234.4729
ND_KlyHw8b3Y8Y_frame001201_l.jpg,None,175.5589
ND_Kuh8StycMX0_frame000599_l.jpg,528.4861,359.6149
ND_Kuh8StycMX0_frame001197_l.jpg,231.9687,487.1390
ND_Kuh8StycMX0_frame002094_l.jpg,104.0299,211.6481
ND_Kuh8StycMX0_frame003589_r.jpg,7.7328,143.5717
ND_KyW0GiMUdiQ_frame000251_r.jpg,None,430.7659
ND_KyW0GiMUdiQ_frame001001_r.jpg,None,215.0345
ND_LIGRNRG8QC8_frame009001_l.jpg,343.5522,840.8129
ND_LIGRNRG8QC8_frame017401_r.jpg,1003.9651,317.9117
ND_LKJ-w4Aw09M_frame001913_r.jpg,6.7190,151.2356
ND_LKJ-w4Aw09M_frame002391_l.jpg,None,120.7683
ND_LSeSlkBTOSs_frame010167_l.jpg,167.9405,3295.3535
ND_Lf8qAqGjJHo_frame000898_r.jpg,10.3949,204.9638
ND_LgCHsS5dank_frame022725_l.jpg,None,2400.1638
ND_LgjkVNGGY08_frame010517_r.jpg,390.3660,365.5976
ND_LgjkVNGGY08_frame027247_r.jpg,283.7252,208.5108
ND_LgjkVNGGY08_frame029637_r.jpg,157.2538,143.5893
ND_LgjkVNGGY08_frame030115_l.jpg,399.8428,97.9025
ND_LgjkVNGGY08_frame031549_r.jpg,8.6118,119.0310
ND_LjAu6AwqWVo_frame000599_r.jpg,144.3124,261.8799
ND_LjAu6AwqWVo_frame000898_r.jpg,7.1421,232.1189
ND_LmdOR4vtPXA_frame003589_r.jpg,10.2565,371.3614
ND_LppLibUiK-Q_frame008701_l.jpg,96.0321,1378.4576
ND_LwEFvPceJKA_frame010801_l.jpg,None,1508.7238
ND_LzIBd-xSWYI_frame002001_l.jpg,6.9636,179.6509
ND_LzIBd-xSWYI_frame003001_r.jpg,106.2939,196.1613
ND_LzIBd-xSWYI_frame007251_r.jpg,203.0973,464.1645
ND_LzIBd-xSWYI_frame010501_r.jpg,188.4126,204.4391
ND_M-V75yqU-mU_frame002087_l.jpg,172.7687,325.1712
ND_M-ahbRuiU70_frame001201_r.jpg,13.3878,486.4347
ND_M-ahbRuiU70_frame001501_r.jpg,None,690.7824
ND_M0mhu_KSncI_frame000301_r.jpg,9.9748,218.3577
ND_M1Mst7MFe2Y_frame001761_r.jpg,None,758.0049
ND_M1Mst7MFe2Y_frame006513_l.jpg,None,322.9898
ND_MM_xwPvd0Mg_frame000301_l.jpg,None,418.8315
ND_MO03eYN_wx4_frame000300_r.jpg,11.5845,152.1475
ND_MO03eYN_wx4_frame011662_r.jpg,13.5941,186.9862
ND_MO03eYN_wx4_frame014054_r.jpg,164.3252,252.0035
ND_MO03eYN_wx4_frame027210_r.jpg,11.3649,236.6898
ND_MPKJZzYkaNI_frame000300_l.jpg,None,521.6573
ND_MPKJZzYkaNI_frame001197_r.jpg,690.0979,568.4901
ND_MV4hH4lla50_frame000301_l.jpg,None,674.9773
ND_MV4hH4lla50_frame000901_r.jpg,None,1081.8425
ND_N0jrqtgV65Y_frame015601_r.jpg,None,817.1186
ND_N26nLnQiB4U_frame000601_l.jpg,None,1011.0244
ND_N2uZuPFDjdU_frame003601_r.jpg,None,1146.3673
ND_N2uZuPFDjdU_frame007801_l.jpg,17.0654,275.3707
ND_N2uZuPFDjdU_frame008101_r.jpg,30.0766,327.4002
ND_N5apy3yoiN4_frame000501_l.jpg,55.1410,487.3459
ND_NADprjzPY8g_frame008101_r.jpg,416.6036,662.2192
ND_NMnIiPVIiMs_frame001197_r.jpg,None,538.0371
ND_NMnIiPVIiMs_frame012260_r.jpg,None,427.8694
ND_NMnIiPVIiMs_frame016446_r.jpg,None,74.6333
ND_NMnIiPVIiMs_frame025117_l.jpg,None,205.3257
ND_NMnIiPVIiMs_frame049934_l.jpg,43.1530,318.7518
ND_NPDrnmHX01M_frame004751_r.jpg,614.0498,201.2354
ND_NPDrnmHX01M_frame005501_r.jpg,223.1894,377.7270
ND_NPDrnmHX01M_frame008001_l.jpg,50.7582,1369.2021
ND_NPDrnmHX01M_frame008251_l.jpg,None,1177.1849
ND_NPDrnmHX01M_frame010001_l.jpg,83.3104,408.5820
ND_NPDrnmHX01M_frame010501_r.jpg,729.1613,466.8338
